,season,round.roundNumber,team.name,player.field.position,kicks,handballs,disposals,marks,bounces,tackles,contestedPossessions,uncontestedPossessions,totalPossessions,inside50s,marksInside50,contestedMarks,hitouts,onePercenters,disposalEfficiency,clangers,freesFor,freesAgainst,rebound50s,goalAssists,turnovers,intercepts,tacklesInside50,shotsAtGoal,scoreInvolvements,metresGained,clearances.centreClearances,clearances.stoppageClearances,clearances.totalClearances,extendedStats.effectiveKicks,extendedStats.kickToHandballRatio,extendedStats.effectiveDisposals,extendedStats.marksOnLead,extendedStats.interceptMarks,extendedStats.hitoutsToAdvantage,extendedStats.groundBallGets,extendedStats.f50GroundBallGets,extendedStats.scoreLaunches,extendedStats.pressureActs,extendedStats.defHalfPressureActs,extendedStats.spoils,extendedStats.ruckContests,extendedStats.contestDefOneOnOnes,extendedStats.contestDefLosses,extendedStats.contestOffOneOnOnes,extendedStats.contestOffWins,extendedStats.centreBounceAttendances,extendedStats.kickins,extendedStats.kickinsPlayon
7339,2023,16,West Coast Eagles,Other,33,25,58,15,0,16,23,34,57,7,2,1,5,4,410.2,5,1,2,6,3,8,5,0,5,17,908,0,9,9,24,7.199999999999999,46,1,1,1,19,5,3,46,33,2,23,1,0,1,0,30.0,0.0,0.0
7340,2023,16,Western Bulldogs,DEF,38,31,69,17,1,15,17,47,64,5,1,2,0,18,455.6,6,2,1,12,2,13,23,1,2,10,1070,0,4,4,32,9.3,55,0,7,0,13,0,4,60,50,15,0,9,0,1,0,0.0,5.0,5.0
7341,2023,16,Western Bulldogs,FWD,49,24,73,19,0,27,32,40,72,15,8,8,0,1,438.7,17,7,7,3,2,20,6,5,15,24,1365,0,6,6,35,13.2,53,3,1,0,17,6,3,113,37,1,0,0,0,12,5,22.0,0.0,0.0
7342,2023,16,Western Bulldogs,MID,67,55,122,20,0,38,61,65,126,25,3,3,30,20,461.6,15,5,3,11,6,23,19,4,4,25,1930,12,24,36,48,8.799999999999999,91,0,4,11,37,2,11,127,67,6,90,4,1,0,0,94.0,2.0,2.0
7343,2023,16,Western Bulldogs,Other,28,24,52,14,0,7,21,29,50,7,0,4,13,12,361.3,8,1,3,9,2,9,13,1,2,13,859,0,1,1,21,6.2,39,2,4,2,13,3,4,60,28,8,24,1,0,5,1,8.0,0.0,0.0
7344,2023,17,Adelaide Crows,DEF,75,19,94,27,0,9,26,53,79,14,0,3,0,19,417.8,13,5,1,22,1,22,35,0,2,10,2043,0,2,2,52,28.4,69,1,10,0,17,0,5,59,43,17,0,5,1,0,0,0.0,12.0,10.0
7345,2023,17,Adelaide Crows,FWD,47,17,64,19,0,15,30,36,66,13,4,4,3,8,467.7,14,0,7,5,5,15,4,5,11,25,1252,2,5,7,35,29.4,48,5,0,0,20,10,3,100,26,5,14,1,0,9,2,12.0,0.0,0.0
7346,2023,17,Adelaide Crows,MID,54,59,113,21,1,36,59,55,114,21,2,5,40,13,430.3,14,6,5,6,5,21,19,4,6,26,1619,12,12,24,33,7.9,85,0,7,13,38,4,11,123,62,9,66,2,0,0,0,113.0,1.0,1.0
7347,2023,17,Adelaide Crows,Other,35,20,55,17,3,9,23,35,58,5,2,1,3,10,374.4,15,2,4,7,1,18,13,1,4,9,996,2,4,6,24,11.3,40,1,3,1,16,2,2,69,32,6,12,0,0,3,0,19.0,0.0,0.0
7348,2023,17,Brisbane Lions,DEF,56,25,81,33,4,10,21,59,80,8,1,3,0,29,505.6,7,2,2,11,0,6,29,0,3,30,1225,0,1,1,46,18.2,69,0,12,0,15,1,9,41,24,26,0,12,2,0,0,0.0,2.0,2.0
7349,2023,17,Brisbane Lions,FWD,54,24,78,23,4,7,26,54,80,16,13,4,3,7,395.4,12,5,4,3,5,11,6,5,20,49,1471,3,2,5,30,19.9,50,9,1,1,12,6,9,48,11,4,19,0,0,6,3,10.0,0.0,0.0
7350,2023,17,Brisbane Lions,MID,68,58,126,31,3,21,51,75,126,24,6,0,35,3,420.8,17,5,2,7,4,19,14,3,8,48,1883,5,17,22,42,8.9,91,1,1,11,35,4,14,95,27,2,66,1,0,1,0,75.0,0.0,0.0
7351,2023,17,Brisbane Lions,Other,41,39,80,24,2,18,24,54,78,14,3,1,0,7,402.4,8,2,4,3,4,9,9,4,5,28,1081,6,5,11,31,5.7,67,2,2,0,19,5,4,50,15,5,0,0,0,1,0,15.0,3.0,1.0
7352,2023,17,Carlton,DEF,65,20,85,31,1,13,29,47,76,7,0,9,0,23,440.8,14,2,3,20,0,20,37,0,1,12,1709,0,1,1,49,28.0,65,0,16,0,17,0,5,42,25,19,0,12,2,0,0,0.0,9.0,9.0
7353,2023,17,Carlton,FWD,57,52,109,24,0,19,41,71,112,14,10,3,6,10,424.1,14,5,4,4,2,17,7,11,18,38,1424,1,8,9,35,8.5,76,5,0,1,25,11,7,89,30,3,27,0,0,13,3,24.0,0.0,0.0
7354,2023,17,Carlton,MID,64,73,137,21,2,25,56,85,141,26,2,2,10,12,427.1,18,5,3,7,4,20,19,2,6,33,2080,6,16,22,37,6.5,99,1,2,2,43,7,11,101,43,5,60,0,0,3,0,48.0,0.0,0.0
7355,2023,17,Carlton,Other,33,34,67,14,0,15,29,39,68,13,1,0,2,6,368.5,15,4,8,4,4,13,15,5,4,18,1128,1,8,9,20,5.2,47,2,4,1,24,8,4,47,12,2,20,1,0,3,1,20.0,0.0,0.0
7356,2023,17,Collingwood,DEF,81,52,133,45,3,21,36,89,125,8,1,2,0,22,518.2,16,6,6,29,0,24,39,1,2,19,1926,5,7,12,64,13.9,114,0,17,0,24,2,6,84,60,18,0,7,1,0,0,24.0,10.0,10.0
7357,2023,17,Collingwood,FWD,47,24,71,29,4,11,23,49,72,8,13,2,38,6,385.7,12,1,4,1,1,10,5,5,11,33,1035,1,4,5,27,12.600000000000001,44,5,2,10,16,6,8,93,25,4,80,0,0,5,2,27.0,0.0,0.0
7358,2023,17,Collingwood,MID,58,42,100,29,1,22,33,68,101,14,4,3,6,5,369.0,10,3,1,6,4,15,11,3,6,27,1569,5,10,15,41,10.5,76,3,4,1,21,1,6,89,38,2,16,0,0,4,1,48.0,1.0,0.0
7359,2023,17,Collingwood,Other,41,32,73,21,1,11,23,51,74,14,2,2,0,3,364.1,7,5,1,3,3,13,10,0,4,18,1290,2,2,4,28,9.1,55,3,1,0,16,3,4,65,32,1,0,1,1,4,2,13.0,0.0,0.0
7360,2023,17,Essendon,DEF,67,49,116,36,6,4,28,83,111,15,2,6,0,29,504.3,8,2,2,14,2,18,30,1,6,29,1842,0,2,2,54,20.0,99,0,8,0,20,1,11,26,20,27,0,10,1,0,0,0.0,6.0,6.0
7361,2023,17,Essendon,FWD,46,42,88,25,0,21,49,44,93,10,9,5,2,14,377.3,15,6,4,7,3,16,15,3,13,27,1186,3,7,10,26,7.8,58,6,3,0,34,11,3,80,34,7,12,0,0,5,1,16.0,0.0,0.0
7362,2023,17,Essendon,MID,79,75,154,34,2,20,53,98,151,24,5,3,31,14,396.3,24,6,4,10,4,25,19,2,9,33,2147,12,9,21,47,6.9,107,1,3,11,38,6,12,95,44,10,80,2,1,1,0,108.0,1.0,1.0
7363,2023,17,Essendon,Other,36,31,67,12,2,14,24,44,68,9,0,1,0,4,367.4,9,3,3,6,2,12,13,4,4,15,951,3,4,7,24,5.9,50,0,4,0,18,3,2,55,23,2,0,0,0,2,0,20.0,0.0,0.0
7364,2023,17,Fremantle,DEF,74,25,99,24,0,18,32,53,85,9,0,6,0,24,398.1,19,6,7,28,0,26,35,0,2,6,2043,1,5,6,53,16.7,76,0,13,0,15,1,3,64,49,19,0,15,4,0,0,10.0,14.0,14.0
7365,2023,17,Fremantle,FWD,26,33,59,17,0,20,30,34,64,7,7,2,1,4,436.6,16,4,3,2,1,14,7,3,10,18,733,0,4,4,15,8.1,41,1,2,0,20,9,3,93,43,1,2,0,0,8,2,8.0,0.0,0.0
7366,2023,17,Fremantle,MID,58,68,126,27,1,25,55,71,126,17,1,4,69,5,427.8,13,6,1,9,1,23,21,2,5,22,1692,6,13,19,35,8.1,88,1,7,22,34,4,9,95,54,5,105,2,0,2,0,61.0,0.0,0.0
7367,2023,17,Fremantle,Other,36,24,60,14,1,12,18,45,63,9,1,0,0,8,353.3,9,2,5,7,2,15,7,2,2,12,1068,2,4,6,23,10.8,40,0,0,0,11,1,0,54,33,5,0,2,0,3,0,13.0,0.0,0.0
7368,2023,17,GWS Giants,DEF,73,39,112,37,8,13,36,70,106,12,0,6,0,29,457.2,18,4,9,24,1,21,35,0,0,21,2076,1,2,3,57,13.7,85,0,11,0,25,1,9,62,43,25,0,19,4,0,0,0.0,8.0,8.0
7369,2023,17,GWS Giants,FWD,49,23,72,23,0,17,36,37,73,13,10,5,0,4,389.0,18,7,6,4,3,17,5,7,16,34,1292,0,3,3,31,15.5,46,9,0,0,23,13,3,102,18,1,7,0,0,8,2,12.0,0.0,0.0
7370,2023,17,GWS Giants,MID,63,45,108,26,1,25,44,63,107,26,4,1,28,9,437.6,16,7,8,10,2,17,21,5,7,35,2064,3,11,14,43,8.7,78,3,4,5,31,4,9,113,50,4,71,3,1,3,1,73.0,0.0,0.0
7371,2023,17,GWS Giants,Other,33,26,59,17,5,9,21,32,53,9,3,2,3,5,380.5,2,2,2,6,3,4,12,2,5,23,1065,2,3,5,26,7.6,48,1,1,1,16,2,4,59,28,4,7,1,0,3,2,11.0,4.0,4.0
7372,2023,17,Geelong Cats,DEF,61,40,101,36,2,12,34,60,94,13,1,2,2,26,488.8,13,2,3,17,0,15,37,0,3,17,1621,1,4,5,49,9.8,83,1,11,0,30,2,8,46,31,20,5,12,2,0,0,10.0,7.0,6.0
7373,2023,17,Geelong Cats,FWD,55,37,92,23,3,16,40,51,91,20,10,2,2,9,404.20000000000005,15,5,2,1,3,19,13,6,24,39,1813,3,4,7,35,10.3,60,4,0,1,30,12,11,89,19,2,12,0,0,2,0,7.0,0.0,0.0
7374,2023,17,Geelong Cats,MID,72,52,124,28,0,31,45,74,119,22,3,4,37,11,419.8,24,6,4,6,5,21,9,0,6,27,1773,12,11,23,48,9.9,87,1,2,6,26,5,6,90,43,5,93,2,0,1,1,69.0,2.0,2.0
7375,2023,17,Geelong Cats,Other,46,47,93,21,4,27,29,65,94,15,1,0,0,4,275.4,18,1,0,5,3,23,14,4,1,14,1341,4,6,10,24,5.8,62,2,2,0,25,2,3,96,35,1,0,0,0,1,0,38.0,0.0,0.0
7376,2023,17,Gold Coast Suns,DEF,55,24,79,22,0,8,29,46,75,4,0,4,0,36,466.8,15,6,4,22,0,19,36,0,0,8,1529,0,4,4,42,23.1,62,0,9,0,21,0,4,52,44,28,0,30,11,0,0,1.0,7.0,4.0
7377,2023,17,Gold Coast Suns,FWD,53,19,72,28,1,7,32,39,71,16,5,9,5,11,355.1,8,5,1,2,2,20,6,2,12,20,1420,1,4,5,37,23.599999999999998,49,3,1,0,17,8,1,66,18,9,13,0,0,25,3,8.0,0.0,0.0
7378,2023,17,Gold Coast Suns,MID,63,47,110,13,0,24,62,51,113,14,0,1,44,9,396.5,20,7,8,12,2,22,20,3,6,20,1664,7,14,21,35,8.3,73,1,2,15,40,6,9,101,50,3,81,3,1,4,1,98.0,0.0,0.0
7379,2023,17,Gold Coast Suns,Other,48,41,89,12,1,9,31,51,82,17,0,1,0,11,359.1,9,1,2,10,2,18,13,0,2,15,1508,2,8,10,29,6.4,65,0,2,0,26,4,4,63,35,8,0,4,1,1,0,13.0,3.0,3.0
7380,2023,17,Hawthorn,DEF,40,42,82,18,6,11,32,44,76,4,0,4,5,22,464.0,17,3,5,19,1,16,24,2,1,7,1221,2,3,5,27,8.9,62,1,9,0,25,0,2,43,26,17,10,11,3,4,0,4.0,6.0,5.0
7381,2023,17,Hawthorn,FWD,54,39,93,9,1,21,39,55,94,26,2,1,2,8,396.4,15,10,7,5,1,27,12,11,12,22,1828,3,4,7,33,10.2,62,2,2,0,25,7,4,84,31,5,11,0,0,12,1,14.0,0.0,0.0
7382,2023,17,Hawthorn,MID,44,66,110,15,1,29,44,62,106,10,1,2,24,14,498.7,12,8,5,14,0,14,12,9,4,25,1698,6,9,15,34,4.7,90,0,0,12,35,6,10,111,59,9,64,1,1,6,4,49.0,3.0,3.0
7383,2023,17,Hawthorn,Other,44,41,85,12,1,5,34,49,83,15,2,0,0,11,386.2,8,4,2,10,4,13,12,1,6,21,1508,6,7,13,31,8.2,64,1,2,0,22,5,6,45,20,6,0,2,1,1,0,29.0,4.0,4.0
7384,2023,17,Melbourne,DEF,79,42,121,46,1,12,30,84,114,4,0,4,0,22,510.5,11,3,4,26,0,19,44,0,0,15,1665,0,1,1,64,11.7,101,0,18,0,22,0,10,53,41,18,0,6,1,0,0,0.0,9.0,8.0
7385,2023,17,Melbourne,FWD,39,33,72,18,0,10,22,51,73,12,7,1,1,5,432.2,16,5,5,2,5,17,7,3,11,28,1172,2,5,7,24,15.7,53,4,1,0,18,2,4,88,34,3,1,0,0,6,0,12.0,0.0,0.0
7386,2023,17,Melbourne,MID,64,64,128,29,0,22,55,77,132,19,4,4,21,11,400.7,15,4,3,8,2,24,16,3,7,34,1769,6,9,15,39,6.9,86,5,2,4,36,7,2,100,50,5,44,0,0,3,2,57.0,0.0,0.0
7387,2023,17,Melbourne,Other,34,32,66,18,0,13,23,47,70,11,0,0,17,6,321.3,14,3,7,8,1,15,9,1,0,20,803,1,8,9,25,4.9,52,0,2,2,17,1,3,67,40,5,36,2,0,4,0,27.0,1.0,1.0
7388,2023,17,North Melbourne,DEF,58,35,93,28,3,15,29,56,85,3,1,4,0,14,496.3,18,2,4,23,1,22,30,0,2,9,1641,0,7,7,45,18.2,72,1,14,0,23,2,2,72,50,11,0,1,0,0,0,11.0,8.0,7.0
7389,2023,17,North Melbourne,FWD,45,32,77,21,2,13,28,51,79,17,2,8,3,5,376.7,13,2,2,5,3,20,7,3,7,19,1618,0,4,4,22,10.1,48,3,2,1,16,4,3,65,38,5,19,1,1,11,2,19.0,0.0,0.0
7390,2023,17,North Melbourne,MID,46,68,114,18,1,29,57,54,111,13,0,1,45,10,393.1,21,2,5,13,1,21,22,2,5,19,1425,3,14,17,23,4.9,74,0,5,11,43,3,8,105,63,10,90,0,0,1,0,85.0,0.0,0.0
7391,2023,17,North Melbourne,Other,38,34,72,18,0,22,22,49,71,6,0,2,0,4,360.0,11,4,3,8,2,10,20,7,4,13,1063,1,2,3,25,7.6,53,0,5,0,16,6,5,78,39,3,1,2,0,2,0,9.0,2.0,1.0
7392,2023,17,Port Adelaide,DEF,57,28,85,22,0,10,36,45,81,12,1,5,0,27,497.9,16,3,4,16,1,18,39,0,1,15,1816,0,1,1,47,14.799999999999999,67,0,11,0,27,0,7,59,40,23,0,24,4,0,0,0.0,5.0,5.0
7393,2023,17,Port Adelaide,FWD,55,24,79,28,0,9,40,39,79,16,15,9,9,15,367.7,16,5,3,0,8,23,4,2,19,42,1286,2,8,10,28,17.1,48,5,0,5,19,11,7,82,22,7,42,0,0,29,9,10.0,0.0,0.0
7394,2023,17,Port Adelaide,MID,68,48,116,24,3,17,58,61,119,24,1,2,18,14,420.3,21,6,7,18,4,26,27,1,7,23,2117,12,7,19,45,11.0,81,0,5,6,42,1,7,88,41,12,52,6,0,5,2,76.0,0.0,0.0
7395,2023,17,Port Adelaide,Other,41,18,59,9,3,12,24,32,56,11,2,1,0,13,374.0,8,2,5,6,1,7,10,2,5,17,1163,4,4,8,29,15.9,44,0,1,0,16,2,5,69,35,7,0,0,0,3,2,34.0,2.0,2.0
7396,2023,17,Richmond,DEF,42,29,71,24,1,18,21,47,68,7,1,3,0,33,483.0,12,6,6,16,0,10,30,0,1,10,1198,0,0,0,34,14.4,54,0,12,0,13,0,4,62,46,28,0,13,4,1,1,0.0,6.0,6.0
7397,2023,17,Richmond,FWD,52,38,90,15,1,16,40,52,92,15,5,4,0,10,427.4,17,0,5,5,2,18,12,7,12,26,1274,4,9,13,30,11.4,66,1,2,0,28,11,5,67,19,4,0,0,0,1,0,20.0,0.0,0.0
7398,2023,17,Richmond,MID,69,46,115,15,1,21,53,60,113,29,4,2,33,14,364.20000000000005,27,8,9,7,4,24,14,4,10,35,2002,10,17,27,33,9.6,71,1,2,8,34,7,14,89,32,6,70,1,0,1,1,67.0,0.0,0.0
7399,2023,17,Richmond,Other,45,26,71,13,0,8,27,39,66,6,6,1,16,9,287.9,8,5,0,10,2,13,11,2,9,24,1354,5,2,7,24,8.7,43,1,2,4,21,3,4,60,28,5,29,1,1,2,1,21.0,3.0,2.0
7400,2023,17,St Kilda,DEF,75,39,114,42,2,12,23,87,110,9,1,3,0,19,398.8,15,3,4,20,1,22,32,1,1,7,1375,0,0,0,54,11.4,89,0,12,0,17,0,3,55,27,14,0,7,1,0,0,0.0,4.0,2.0
7401,2023,17,St Kilda,FWD,35,36,71,18,0,17,27,47,74,10,6,1,3,6,305.1,20,6,5,3,3,24,6,7,9,19,1028,1,2,3,20,5.1,44,1,2,1,18,8,3,79,22,4,14,0,0,5,0,10.0,0.0,0.0
7402,2023,17,St Kilda,MID,80,64,144,31,1,27,61,82,143,21,4,6,15,7,463.7,19,8,4,5,1,24,20,4,6,25,2090,8,16,24,54,7.1000000000000005,106,1,5,4,42,5,7,109,46,4,65,3,0,1,1,73.0,2.0,2.0
7403,2023,17,St Kilda,Other,35,48,83,17,0,9,27,55,82,12,2,1,0,9,432.2,6,2,2,4,1,5,18,2,5,13,871,2,3,5,27,5.1,73,0,1,0,24,3,5,59,26,6,0,3,1,2,0,13.0,1.0,0.0
7404,2023,17,Sydney Swans,DEF,55,41,96,21,4,12,23,58,81,7,0,1,0,18,451.6,20,4,0,24,0,22,29,0,0,7,1661,0,1,1,36,10.7,73,0,8,0,18,0,3,59,46,16,0,2,0,0,0,0.0,15.0,15.0
7405,2023,17,Sydney Swans,FWD,54,40,94,26,1,20,43,52,95,14,9,5,16,5,402.40000000000003,23,6,9,9,7,17,12,7,13,30,1557,1,5,6,37,8.9,66,4,1,4,31,12,6,77,29,3,42,0,0,14,5,20.0,1.0,1.0
7406,2023,17,Sydney Swans,MID,59,48,107,16,0,27,36,72,108,19,2,0,17,5,442.1,16,7,7,7,2,16,7,3,4,27,1729,6,16,22,38,11.2,77,1,2,4,25,3,8,111,50,2,57,1,1,0,0,77.0,0.0,0.0
7407,2023,17,Sydney Swans,Other,30,28,58,15,0,13,30,29,59,9,1,5,0,8,345.1,8,3,3,4,1,11,17,1,3,11,814,0,2,2,20,6.9,41,1,4,0,20,6,3,61,33,7,0,2,2,1,0,11.0,0.0,0.0
7408,2023,17,West Coast Eagles,DEF,88,36,124,48,5,11,18,92,110,9,1,2,0,21,526.9,14,3,7,29,0,15,22,0,1,12,2077,0,3,3,74,32.6,108,1,10,0,12,0,4,81,60,18,1,3,1,0,0,9.0,19.0,17.0
7409,2023,17,West Coast Eagles,FWD,26,27,53,16,1,8,23,32,55,4,4,1,4,7,437.0,8,4,3,1,1,9,5,1,7,13,514,1,1,2,16,6.5,37,1,0,1,18,4,2,57,21,7,18,1,0,13,2,5.0,0.0,0.0
7410,2023,17,West Coast Eagles,MID,58,42,100,30,0,20,38,61,99,9,0,1,26,3,421.1,14,3,3,10,1,22,14,1,2,8,1155,3,11,14,37,9.0,67,1,3,6,27,1,3,92,55,1,66,1,0,0,0,74.0,1.0,1.0
7411,2023,17,West Coast Eagles,Other,31,24,55,20,2,5,17,40,57,7,1,1,0,1,415.2,7,2,1,3,1,12,4,1,0,8,811,3,3,6,23,8.2,44,0,0,0,13,3,0,32,18,1,0,3,2,0,0,12.0,0.0,0.0
7412,2023,17,Western Bulldogs,DEF,58,36,94,31,2,9,23,62,85,6,0,2,0,27,475.4,14,3,4,17,3,14,23,1,0,27,1438,0,1,1,46,14.8,76,0,6,0,19,0,8,50,28,23,0,9,2,1,1,0.0,11.0,8.0
7413,2023,17,Western Bulldogs,FWD,61,44,105,30,0,11,40,63,103,15,13,7,9,8,388.5,17,6,3,7,5,19,10,5,20,43,1490,1,7,8,31,14.1,68,2,1,2,22,8,5,71,12,6,20,0,0,7,1,29.0,0.0,0.0
7414,2023,17,Western Bulldogs,MID,51,62,113,19,0,19,48,66,114,19,0,1,30,14,418.0,13,2,6,5,2,14,19,2,1,27,1536,10,11,21,31,5.2,78,0,6,17,29,3,8,101,32,7,76,3,2,0,0,72.0,0.0,0.0
7415,2023,17,Western Bulldogs,Other,34,33,67,13,2,12,21,48,69,11,1,0,0,4,380.6,9,1,2,2,0,18,10,2,3,18,1122,1,8,9,20,5.3,47,0,2,0,16,2,1,56,21,2,0,1,1,0,0,11.0,0.0,0.0
7416,2023,18,Adelaide Crows,DEF,76,35,111,27,0,18,33,68,101,10,0,4,0,25,479.7,15,4,4,26,0,20,36,1,0,8,2228,0,7,7,54,13.9,85,0,11,0,25,0,3,75,62,19,0,15,4,0,0,0.0,10.0,8.0
7417,2023,18,Adelaide Crows,FWD,42,23,65,17,0,19,28,39,67,15,4,4,0,7,364.1,12,3,3,5,2,17,4,7,9,19,1066,1,6,7,20,17.099999999999998,39,3,0,0,16,6,4,77,22,2,8,0,0,15,2,0.0,0.0,0.0
7418,2023,18,Adelaide Crows,MID,58,67,125,15,1,35,68,56,124,21,3,3,44,10,385.6,22,4,10,11,2,27,26,7,6,17,1694,8,10,18,36,6.3,85,1,4,10,52,6,7,103,53,5,87,0,0,1,0,64.0,0.0,0.0
7419,2023,18,Adelaide Crows,Other,29,24,53,9,1,12,29,24,53,8,0,3,8,12,360.6,10,5,2,7,0,17,13,5,6,8,970,2,6,8,19,7.2,38,0,2,1,21,6,3,63,30,7,16,4,0,3,1,20.0,1.0,1.0
7420,2023,18,Brisbane Lions,DEF,74,22,96,35,1,6,34,58,92,6,0,5,0,25,496.0,16,9,7,24,3,19,43,0,1,19,1731,0,2,2,59,24.2,79,0,13,0,19,1,8,51,38,20,0,7,1,2,2,0.0,8.0,6.0
7421,2023,18,Brisbane Lions,FWD,54,26,80,28,0,12,32,48,80,15,9,6,1,6,443.1,21,1,5,1,1,22,6,4,15,27,1461,3,2,5,35,19.8,57,4,0,0,22,7,3,79,20,2,13,0,0,15,5,26.0,0.0,0.0
7422,2023,18,Brisbane Lions,MID,59,36,95,23,1,23,40,52,92,23,4,1,33,11,378.8,12,0,4,6,5,14,14,3,7,25,1633,7,10,17,33,10.5,61,2,3,8,32,5,6,131,59,11,86,3,0,7,0,88.0,0.0,0.0
7423,2023,18,Brisbane Lions,Other,43,21,64,21,0,12,19,44,63,12,4,1,0,8,371.3,5,4,2,2,4,11,9,3,5,23,1082,2,6,8,29,14.9,48,1,2,0,13,2,6,67,26,5,0,1,0,2,0,26.0,1.0,1.0
7424,2023,18,Carlton,DEF,64,25,89,23,3,17,38,44,82,9,0,6,0,30,426.2,14,5,5,29,1,17,44,0,3,22,1827,0,2,2,46,23.1,65,0,15,0,23,0,10,65,53,24,0,15,7,0,0,0.0,10.0,10.0
7425,2023,18,Carlton,FWD,42,15,57,25,0,11,25,34,59,15,7,7,0,7,411.4,9,4,2,1,1,10,3,7,17,35,1192,0,1,1,30,23.9,40,3,0,0,12,7,2,62,16,3,0,0,0,10,6,4.0,0.0,0.0
7426,2023,18,Carlton,MID,60,67,127,17,1,28,53,73,126,22,3,3,34,5,439.2,21,7,5,16,5,27,17,1,5,44,2028,9,18,27,39,6.3999999999999995,93,1,6,11,35,3,18,126,67,1,76,1,0,1,0,88.0,1.0,1.0
7427,2023,18,Carlton,Other,37,43,80,12,1,11,35,43,78,13,4,2,10,9,354.8,10,2,3,4,2,10,7,3,8,25,1179,5,7,12,23,4.9,57,2,0,1,24,4,2,74,42,8,26,1,0,2,1,36.0,0.0,0.0
7428,2023,18,Collingwood,DEF,72,35,107,36,3,17,27,70,97,10,0,8,0,19,477.2,15,8,4,15,1,14,33,0,1,22,1692,0,0,0,57,13.8,84,1,13,0,10,0,9,75,59,14,0,10,3,1,1,0.0,6.0,6.0
7429,2023,18,Collingwood,FWD,32,28,60,19,0,25,28,34,62,10,9,3,10,10,395.7,17,2,8,1,4,14,5,6,12,23,690,5,3,8,18,10.1,40,2,0,2,20,9,3,84,18,6,44,0,0,7,2,29.0,0.0,0.0
7430,2023,18,Collingwood,MID,67,66,133,27,1,17,50,80,130,21,3,4,32,8,389.9,11,7,1,4,4,14,10,3,8,35,1882,9,14,23,38,7.7,91,2,2,10,32,3,8,72,31,3,64,0,0,2,2,82.0,1.0,1.0
7431,2023,18,Collingwood,Other,36,33,69,14,5,21,30,38,68,12,3,1,0,1,356.9,8,3,2,4,3,10,10,3,6,15,1097,2,7,9,23,9.8,51,1,1,0,20,2,3,85,34,0,0,0,0,2,0,13.0,0.0,0.0
7432,2023,18,Essendon,DEF,72,34,106,36,8,8,29,62,91,5,0,1,0,18,503.0,13,6,3,26,0,21,36,0,0,5,1771,0,0,0,57,21.7,87,0,7,0,24,0,2,48,40,17,0,4,2,0,0,0.0,13.0,12.0
7433,2023,18,Essendon,FWD,41,25,66,11,0,12,31,32,63,6,1,1,10,7,366.6,19,2,9,4,3,16,7,5,5,15,913,2,6,8,22,12.6,39,0,1,0,25,6,2,72,33,6,21,0,0,13,0,20.0,0.0,0.0
7434,2023,18,Essendon,MID,64,52,116,19,0,23,47,63,110,10,2,1,25,14,348.2,24,8,3,9,1,29,15,2,3,14,1641,8,11,19,29,9.0,68,1,2,7,35,3,3,113,66,12,64,3,0,1,0,88.0,0.0,0.0
7435,2023,18,Essendon,Other,38,32,70,16,0,10,21,42,63,7,2,1,0,7,345.2,6,5,1,7,2,16,13,1,3,9,914,2,6,8,25,8.4,50,0,3,0,16,2,3,66,40,6,0,4,0,0,0,8.0,1.0,1.0
7436,2023,18,Fremantle,DEF,47,32,79,23,0,16,28,50,78,10,0,1,0,15,424.5,8,2,1,13,1,11,20,0,1,10,1348,2,4,6,35,11.600000000000001,58,0,5,0,25,1,3,45,33,15,0,7,2,0,0,19.0,5.0,4.0
7437,2023,18,Fremantle,FWD,37,33,70,10,0,21,34,36,70,7,4,2,5,9,478.0,16,4,11,4,3,17,6,4,13,28,919,5,10,15,21,10.7,52,1,0,2,24,5,4,113,29,8,12,0,0,6,2,34.0,0.0,0.0
7438,2023,18,Fremantle,MID,52,59,111,16,0,26,47,68,115,9,4,1,46,13,471.8,13,5,4,9,4,17,18,1,4,31,1468,6,14,20,34,6.0,87,1,3,11,34,2,10,95,48,7,97,2,2,0,0,65.0,0.0,0.0
7439,2023,18,Fremantle,Other,39,28,67,16,1,16,25,46,71,9,4,1,0,10,345.29999999999995,10,4,4,8,2,13,8,3,6,10,911,0,5,5,25,9.6,47,0,1,0,16,4,0,65,30,4,0,3,1,4,1,6.0,0.0,0.0
7440,2023,18,GWS Giants,DEF,74,36,110,33,5,19,31,68,99,9,0,2,0,37,496.9,8,5,4,29,1,23,42,0,1,19,1947,0,3,3,63,12.1,90,0,10,0,23,0,6,72,53,29,0,16,3,0,0,4.0,8.0,8.0
7441,2023,18,GWS Giants,FWD,49,33,82,14,0,14,34,46,80,19,8,1,0,10,340.1,15,3,1,0,6,17,4,5,15,28,1332,1,9,10,24,13.6,47,2,0,0,26,14,4,79,19,7,0,0,0,14,4,5.0,0.0,0.0
7442,2023,18,GWS Giants,MID,59,47,106,13,1,34,64,45,109,21,1,2,30,5,425.70000000000005,23,9,9,7,0,24,19,4,3,17,1636,5,21,26,34,10.2,73,0,3,7,43,3,6,115,64,3,85,1,0,0,0,61.0,0.0,0.0
7443,2023,18,GWS Giants,Other,36,24,60,9,0,19,26,29,55,11,1,3,7,10,321.6,12,2,2,8,1,15,16,5,5,17,1087,0,4,4,19,12.1,37,0,3,4,21,2,4,54,20,5,25,2,0,5,0,14.0,1.0,1.0
